name,Unnamed: 0,instrument_token,exchange_token,tradingsymbol,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
BANKNIFTY,5479,11894530,46463,BANKNIFTY20D2425800PE,0.0,2020-12-24,25800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5480,11895298,46466,BANKNIFTY20D2425900CE,0.0,2020-12-24,25900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5481,11895810,46468,BANKNIFTY20D2425900PE,0.0,2020-12-24,25900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5482,11896066,46469,BANKNIFTY20D2426000CE,0.0,2020-12-24,26000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5483,11897346,46474,BANKNIFTY20D2426000PE,0.0,2020-12-24,26000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5484,11898114,46477,BANKNIFTY20D2426100CE,0.0,2020-12-24,26100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5485,11898370,46478,BANKNIFTY20D2426100PE,0.0,2020-12-24,26100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5486,11898626,46479,BANKNIFTY20D2426200CE,0.0,2020-12-24,26200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5487,11900418,46486,BANKNIFTY20D2426200PE,0.0,2020-12-24,26200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5488,11900674,46487,BANKNIFTY20D2426300CE,0.0,2020-12-24,26300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5489,11900930,46488,BANKNIFTY20D2426300PE,0.0,2020-12-24,26300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5490,11901186,46489,BANKNIFTY20D2426400CE,0.0,2020-12-24,26400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5491,11901442,46490,BANKNIFTY20D2426400PE,0.0,2020-12-24,26400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5492,11901698,46491,BANKNIFTY20D2426500CE,0.0,2020-12-24,26500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5493,11901954,46492,BANKNIFTY20D2426500PE,0.0,2020-12-24,26500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5494,11902210,46493,BANKNIFTY20D2426600CE,0.0,2020-12-24,26600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5495,11902466,46494,BANKNIFTY20D2426600PE,0.0,2020-12-24,26600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5496,11902722,46495,BANKNIFTY20D2426700CE,0.0,2020-12-24,26700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5497,11902978,46496,BANKNIFTY20D2426700PE,0.0,2020-12-24,26700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5498,11903234,46497,BANKNIFTY20D2426800CE,0.0,2020-12-24,26800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5499,11906306,46509,BANKNIFTY20D2426800PE,0.0,2020-12-24,26800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5500,11906562,46510,BANKNIFTY20D2426900CE,0.0,2020-12-24,26900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5501,11906818,46511,BANKNIFTY20D2426900PE,0.0,2020-12-24,26900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5502,11907074,46512,BANKNIFTY20D2427000CE,0.0,2020-12-24,27000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5503,11907330,46513,BANKNIFTY20D2427000PE,0.0,2020-12-24,27000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5504,11907586,46514,BANKNIFTY20D2427100CE,0.0,2020-12-24,27100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5505,11907842,46515,BANKNIFTY20D2427100PE,0.0,2020-12-24,27100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5506,11908098,46516,BANKNIFTY20D2427200CE,0.0,2020-12-24,27200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5507,11908354,46517,BANKNIFTY20D2427200PE,0.0,2020-12-24,27200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5508,11908610,46518,BANKNIFTY20D2427300CE,0.0,2020-12-24,27300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5509,11908866,46519,BANKNIFTY20D2427300PE,0.0,2020-12-24,27300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5510,11909122,46520,BANKNIFTY20D2427400CE,0.0,2020-12-24,27400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5511,11909634,46522,BANKNIFTY20D2427400PE,0.0,2020-12-24,27400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5512,11909890,46523,BANKNIFTY20D2427500CE,0.0,2020-12-24,27500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5513,11910146,46524,BANKNIFTY20D2427500PE,0.0,2020-12-24,27500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5514,11519746,44999,BANKNIFTY20D2427600CE,0.0,2020-12-24,27600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5515,11520002,45000,BANKNIFTY20D2427600PE,0.0,2020-12-24,27600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5516,11521282,45005,BANKNIFTY20D2427700CE,0.0,2020-12-24,27700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5517,11521538,45006,BANKNIFTY20D2427700PE,0.0,2020-12-24,27700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5518,11521794,45007,BANKNIFTY20D2427800CE,0.0,2020-12-24,27800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5519,11522050,45008,BANKNIFTY20D2427800PE,0.0,2020-12-24,27800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5520,9112578,35596,BANKNIFTY20D2427900CE,0.0,2020-12-24,27900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5521,9112834,35597,BANKNIFTY20D2427900PE,0.0,2020-12-24,27900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5522,9327106,36434,BANKNIFTY20D2428000CE,0.0,2020-12-24,28000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5523,9327874,36437,BANKNIFTY20D2428000PE,0.0,2020-12-24,28000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5524,9330690,36448,BANKNIFTY20D2428100CE,0.0,2020-12-24,28100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5525,9330946,36449,BANKNIFTY20D2428100PE,0.0,2020-12-24,28100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5526,9331202,36450,BANKNIFTY20D2428200CE,0.0,2020-12-24,28200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5527,9331458,36451,BANKNIFTY20D2428200PE,0.0,2020-12-24,28200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5528,9331714,36452,BANKNIFTY20D2428300CE,0.0,2020-12-24,28300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5529,9332994,36457,BANKNIFTY20D2428300PE,0.0,2020-12-24,28300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5530,9333250,36458,BANKNIFTY20D2428400CE,0.0,2020-12-24,28400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5531,9333506,36459,BANKNIFTY20D2428400PE,0.0,2020-12-24,28400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5532,9334274,36462,BANKNIFTY20D2428500CE,0.0,2020-12-24,28500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5533,9334530,36463,BANKNIFTY20D2428500PE,0.0,2020-12-24,28500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5534,9336834,36472,BANKNIFTY20D2428600CE,0.0,2020-12-24,28600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5535,9337090,36473,BANKNIFTY20D2428600PE,0.0,2020-12-24,28600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5536,9337346,36474,BANKNIFTY20D2428700CE,0.0,2020-12-24,28700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5537,9337602,36475,BANKNIFTY20D2428700PE,0.0,2020-12-24,28700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5538,9505026,37129,BANKNIFTY20D2428800CE,0.0,2020-12-24,28800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5539,9505282,37130,BANKNIFTY20D2428800PE,0.0,2020-12-24,28800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5540,9728514,38002,BANKNIFTY20D2428900CE,0.0,2020-12-24,28900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5541,9728770,38003,BANKNIFTY20D2428900PE,0.0,2020-12-24,28900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5542,9729026,38004,BANKNIFTY20D2429000CE,0.0,2020-12-24,29000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5543,9729282,38005,BANKNIFTY20D2429000PE,0.0,2020-12-24,29000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5544,9730562,38010,BANKNIFTY20D2429100CE,0.0,2020-12-24,29100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5545,9730818,38011,BANKNIFTY20D2429100PE,0.0,2020-12-24,29100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5546,9735938,38031,BANKNIFTY20D2429200CE,0.0,2020-12-24,29200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5547,9736194,38032,BANKNIFTY20D2429200PE,0.0,2020-12-24,29200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5548,9737218,38036,BANKNIFTY20D2429300CE,0.0,2020-12-24,29300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5549,9737474,38037,BANKNIFTY20D2429300PE,0.0,2020-12-24,29300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5550,10199554,39842,BANKNIFTY20D2429400CE,0.0,2020-12-24,29400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5551,10199810,39843,BANKNIFTY20D2429400PE,0.0,2020-12-24,29400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5552,10200066,39844,BANKNIFTY20D2429500CE,0.0,2020-12-24,29500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5553,10200322,39845,BANKNIFTY20D2429500PE,0.0,2020-12-24,29500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5554,10200578,39846,BANKNIFTY20D2429600CE,0.0,2020-12-24,29600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5555,10200834,39847,BANKNIFTY20D2429600PE,0.0,2020-12-24,29600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5556,10201090,39848,BANKNIFTY20D2429700CE,0.0,2020-12-24,29700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5557,10201346,39849,BANKNIFTY20D2429700PE,0.0,2020-12-24,29700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5558,10201602,39850,BANKNIFTY20D2429800CE,0.0,2020-12-24,29800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5559,10201858,39851,BANKNIFTY20D2429800PE,0.0,2020-12-24,29800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5560,10496258,41001,BANKNIFTY20D2429900CE,0.0,2020-12-24,29900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5561,10496514,41002,BANKNIFTY20D2429900PE,0.0,2020-12-24,29900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5562,10496770,41003,BANKNIFTY20D2430000CE,0.0,2020-12-24,30000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5563,10497026,41004,BANKNIFTY20D2430000PE,0.0,2020-12-24,30000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5564,10497282,41005,BANKNIFTY20D2430100CE,0.0,2020-12-24,30100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5565,10497538,41006,BANKNIFTY20D2430100PE,0.0,2020-12-24,30100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5566,10499330,41013,BANKNIFTY20D2430200CE,0.0,2020-12-24,30200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5567,10499586,41014,BANKNIFTY20D2430200PE,0.0,2020-12-24,30200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5568,10500866,41019,BANKNIFTY20D2430300CE,0.0,2020-12-24,30300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5569,10501122,41020,BANKNIFTY20D2430300PE,0.0,2020-12-24,30300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5570,10502914,41027,BANKNIFTY20D2430400CE,0.0,2020-12-24,30400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5571,10503170,41028,BANKNIFTY20D2430400PE,0.0,2020-12-24,30400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5572,10506754,41042,BANKNIFTY20D2430500CE,0.0,2020-12-24,30500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5573,10507010,41043,BANKNIFTY20D2430500PE,0.0,2020-12-24,30500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5574,11000322,42970,BANKNIFTY20D2430600CE,0.0,2020-12-24,30600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5575,11000578,42971,BANKNIFTY20D2430600PE,0.0,2020-12-24,30600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5576,11002370,42978,BANKNIFTY20D2430700CE,0.0,2020-12-24,30700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5577,11002626,42979,BANKNIFTY20D2430700PE,0.0,2020-12-24,30700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5578,11002882,42980,BANKNIFTY20D2430800CE,0.0,2020-12-24,30800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5579,11003138,42981,BANKNIFTY20D2430800PE,0.0,2020-12-24,30800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5580,11003394,42982,BANKNIFTY20D2430900CE,0.0,2020-12-24,30900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5581,11003650,42983,BANKNIFTY20D2430900PE,0.0,2020-12-24,30900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5582,11003906,42984,BANKNIFTY20D2431000CE,0.0,2020-12-24,31000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5583,11004162,42985,BANKNIFTY20D2431000PE,0.0,2020-12-24,31000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5584,11004418,42986,BANKNIFTY20D2431100CE,0.0,2020-12-24,31100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5585,11004674,42987,BANKNIFTY20D2431100PE,0.0,2020-12-24,31100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5586,11004930,42988,BANKNIFTY20D2431200CE,0.0,2020-12-24,31200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5587,11005186,42989,BANKNIFTY20D2431200PE,0.0,2020-12-24,31200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5588,11005442,42990,BANKNIFTY20D2431300CE,0.0,2020-12-24,31300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5589,11005698,42991,BANKNIFTY20D2431300PE,0.0,2020-12-24,31300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5590,11005954,42992,BANKNIFTY20D2431400CE,0.0,2020-12-24,31400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5591,11006210,42993,BANKNIFTY20D2431400PE,0.0,2020-12-24,31400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5592,11006722,42995,BANKNIFTY20D2431500CE,0.0,2020-12-24,31500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5593,11007746,42999,BANKNIFTY20D2431500PE,0.0,2020-12-24,31500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5594,11009538,43006,BANKNIFTY20D2431600CE,0.0,2020-12-24,31600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5595,11009794,43007,BANKNIFTY20D2431600PE,0.0,2020-12-24,31600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5596,11559170,45153,BANKNIFTY20D2431700CE,0.0,2020-12-24,31700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5597,11559426,45154,BANKNIFTY20D2431700PE,0.0,2020-12-24,31700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5598,11560706,45159,BANKNIFTY20D2431800CE,0.0,2020-12-24,31800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5599,11560962,45160,BANKNIFTY20D2431800PE,0.0,2020-12-24,31800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5600,12853506,50209,BANKNIFTY20D2431900CE,0.0,2020-12-24,31900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5601,12854786,50214,BANKNIFTY20D2431900PE,0.0,2020-12-24,31900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5602,12858114,50227,BANKNIFTY20D2432000CE,0.0,2020-12-24,32000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5603,12858370,50228,BANKNIFTY20D2432000PE,0.0,2020-12-24,32000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5604,12858626,50229,BANKNIFTY20D2432100CE,0.0,2020-12-24,32100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5605,12858882,50230,BANKNIFTY20D2432100PE,0.0,2020-12-24,32100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5606,12861442,50240,BANKNIFTY20D2432200CE,0.0,2020-12-24,32200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5607,12861698,50241,BANKNIFTY20D2432200PE,0.0,2020-12-24,32200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5608,13560066,52969,BANKNIFTY20D2432300CE,0.0,2020-12-24,32300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5609,13560322,52970,BANKNIFTY20D2432300PE,0.0,2020-12-24,32300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5610,13563650,52983,BANKNIFTY20D2432400CE,0.0,2020-12-24,32400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5611,13563906,52984,BANKNIFTY20D2432400PE,0.0,2020-12-24,32400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5612,13570818,53011,BANKNIFTY20D2432500CE,0.0,2020-12-24,32500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5613,13571074,53012,BANKNIFTY20D2432500PE,0.0,2020-12-24,32500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5614,13574402,53025,BANKNIFTY20D2432600CE,0.0,2020-12-24,32600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5615,13574658,53026,BANKNIFTY20D2432600PE,0.0,2020-12-24,32600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5616,13574914,53027,BANKNIFTY20D2432700CE,0.0,2020-12-24,32700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5617,13575170,53028,BANKNIFTY20D2432700PE,0.0,2020-12-24,32700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5618,9516546,37174,BANKNIFTY20D2432800CE,0.0,2020-12-24,32800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5619,9516802,37175,BANKNIFTY20D2432800PE,0.0,2020-12-24,32800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5620,8968194,35032,BANKNIFTY21JAN20900CE,0.0,2021-01-28,20900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5621,8968706,35034,BANKNIFTY21JAN20900PE,0.0,2021-01-28,20900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5622,8973314,35052,BANKNIFTY21JAN21000CE,0.0,2021-01-28,21000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5623,8973570,35053,BANKNIFTY21JAN21000PE,0.0,2021-01-28,21000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5624,13474306,52634,BANKNIFTY21JAN21100CE,0.0,2021-01-28,21100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5625,13474562,52635,BANKNIFTY21JAN21100PE,0.0,2021-01-28,21100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5626,13603330,53138,BANKNIFTY21JAN21200CE,0.0,2021-01-28,21200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5627,13603586,53139,BANKNIFTY21JAN21200PE,0.0,2021-01-28,21200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5628,13625346,53224,BANKNIFTY21JAN21300CE,0.0,2021-01-28,21300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5629,13625602,53225,BANKNIFTY21JAN21300PE,0.0,2021-01-28,21300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5630,13706242,53540,BANKNIFTY21JAN21400CE,0.0,2021-01-28,21400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5631,13706498,53541,BANKNIFTY21JAN21400PE,0.0,2021-01-28,21400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5632,13706754,53542,BANKNIFTY21JAN21500CE,0.0,2021-01-28,21500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5633,13707010,53543,BANKNIFTY21JAN21500PE,0.0,2021-01-28,21500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5634,13754114,53727,BANKNIFTY21JAN21600CE,0.0,2021-01-28,21600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5635,13754370,53728,BANKNIFTY21JAN21600PE,0.0,2021-01-28,21600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5636,13766146,53774,BANKNIFTY21JAN21700CE,0.0,2021-01-28,21700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5637,13779458,53826,BANKNIFTY21JAN21700PE,0.0,2021-01-28,21700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5638,13804802,53925,BANKNIFTY21JAN21800CE,0.0,2021-01-28,21800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5639,13805058,53926,BANKNIFTY21JAN21800PE,0.0,2021-01-28,21800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5640,13872386,54189,BANKNIFTY21JAN21900CE,0.0,2021-01-28,21900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5641,13872642,54190,BANKNIFTY21JAN21900PE,0.0,2021-01-28,21900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5642,13992450,54658,BANKNIFTY21JAN22000CE,0.0,2021-01-28,22000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5643,13992706,54659,BANKNIFTY21JAN22000PE,0.0,2021-01-28,22000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5644,13992962,54660,BANKNIFTY21JAN22100CE,0.0,2021-01-28,22100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5645,13993218,54661,BANKNIFTY21JAN22100PE,0.0,2021-01-28,22100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5646,13993474,54662,BANKNIFTY21JAN22200CE,0.0,2021-01-28,22200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5647,13993730,54663,BANKNIFTY21JAN22200PE,0.0,2021-01-28,22200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5648,13993986,54664,BANKNIFTY21JAN22300CE,0.0,2021-01-28,22300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5649,13994242,54665,BANKNIFTY21JAN22300PE,0.0,2021-01-28,22300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5650,13994498,54666,BANKNIFTY21JAN22400CE,0.0,2021-01-28,22400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5651,13994754,54667,BANKNIFTY21JAN22400PE,0.0,2021-01-28,22400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5652,13995010,54668,BANKNIFTY21JAN22500CE,0.0,2021-01-28,22500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5653,13995266,54669,BANKNIFTY21JAN22500PE,0.0,2021-01-28,22500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5654,14003970,54703,BANKNIFTY21JAN22600CE,0.0,2021-01-28,22600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5655,14004226,54704,BANKNIFTY21JAN22600PE,0.0,2021-01-28,22600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5656,14004482,54705,BANKNIFTY21JAN22700CE,0.0,2021-01-28,22700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5657,14004738,54706,BANKNIFTY21JAN22700PE,0.0,2021-01-28,22700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5658,14004994,54707,BANKNIFTY21JAN22800CE,0.0,2021-01-28,22800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5659,14005250,54708,BANKNIFTY21JAN22800PE,0.0,2021-01-28,22800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5660,14005506,54709,BANKNIFTY21JAN22900CE,0.0,2021-01-28,22900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5661,14005762,54710,BANKNIFTY21JAN22900PE,0.0,2021-01-28,22900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5662,14006018,54711,BANKNIFTY21JAN23000CE,0.0,2021-01-28,23000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5663,14006274,54712,BANKNIFTY21JAN23000PE,0.0,2021-01-28,23000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5664,14006530,54713,BANKNIFTY21JAN23100CE,0.0,2021-01-28,23100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5665,14006786,54714,BANKNIFTY21JAN23100PE,0.0,2021-01-28,23100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5666,14007042,54715,BANKNIFTY21JAN23200CE,0.0,2021-01-28,23200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5667,14007810,54718,BANKNIFTY21JAN23200PE,0.0,2021-01-28,23200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5668,14008066,54719,BANKNIFTY21JAN23300CE,0.0,2021-01-28,23300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,5669,14008322,54720,BANKNIFTY21JAN23300PE,0.0,2021-01-28,23300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,5670,14008578,54721,BANKNIFTY21JAN23400CE,0.0,2021-01-28,23400.0,0.05,25,CE,NFO-OPT,NFO
